"V1","V2"
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.65502,5.3476692
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.65502,5.3476692
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.708874,5.181469
0,0
0,0
0,0
0,0
32.311913,5.439928
32.381226,5.1574896
0,0
0,0
32.57146,5.610399
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.311913,5.439928
0,0
0,0
0,0
0,0
32.49396,5.279477
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
32.296642,5.451344
0,0
0,0
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.25698,5.400514
0,0
0,0
0,0
0,0
32.708874,5.181469
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.708874,5.181469
0,0
0,0
0,0
0,0
32.492016,5.2782255
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.381226,5.1574896
0,0
0,0
0,0
32.49396,5.279477
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.708874,5.181469
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.381226,5.1574896
0,0
0,0
0,0
32.49396,5.279477
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.381226,5.1574896
0,0
0,0
0,0
32.49396,5.279477
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.708874,5.181469
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.31811,5.4471374
0,0
0,0
0,0
32.708874,5.181469
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.367264,5.159657
0,0
0,0
0,0
0,0
32.548252,5.4123746
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.708874,5.181469
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.708874,5.181469
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.381226,5.1574896
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.708874,5.181469
32.381226,5.1574896
0,0
0,0
0,0
32.49396,5.279477
0,0
32.77692,5.236401
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.381226,5.1574896
0,0
0,0
0,0
32.49396,5.279477
0,0
0,0
0,0
0,0
0,0
0,0
32.22886,5.4904807
0,0
32.708874,5.181469
32.381226,5.1574896
0,0
0,0
0,0
32.49396,5.279477
0,0
0,0
0,0
0,0
0,0
0,0
32.708874,5.181469
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.286663,5.4676269
32.381226,5.1574896
0,0
34.385777,3.9891731
0,0
34.450127,4.0583956
0,0
0,0
34.385223,3.9890283
0,0
0,0
0,0
0,0
34.401966,4.040693
34.769783,4.0417337
34.412228,4.0406715
0,0
34.414597,4.057269
0,0
0,0
0,0
0,0
0,0
0,0
34.37373,3.99379
0,0
34.450127,4.0583956
34.401966,4.040693
34.58688,4.046154
0,0
0,0
34.473064,4.068482
34.40923,4.0513467
0,0
0,0
0,0
0,0
0,0
0,0
34.451233,4.0576821
0,0
34.58681,4.045816
0,0
34.502087,4.0495014
0,0
0,0
34.476177,4.057709
34.41433,4.035055
34.444767,4.0601605
0,0
34.438614,4.0374046
34.559185,4.0728956
34.502087,4.0495014
0,0
34.586914,4.04617
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.65083,4.0372329
0,0
0,0
0,0
0,0
34.42593,4.0711557
34.600636,4.0598279
0,0
0,0
34.41198,4.0419429
34.413956,4.0444534
0,0
34.479153,4.0777397
0,0
0,0
0,0
0,0
34.53446,4.0765339
34.412537,4.0318363
0,0
34.46479,4.0627014
0,0
0,0
0,0
34.404926,4.0426885
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.586918,4.0461593
34.479153,4.0777397
34.502087,4.0495014
0,0
34.624546,4.0555971
0,0
34.414143,4.0564858
34.586796,4.0459233
0,0
0,0
0,0
34.479153,4.0777397
34.41396,4.0459394
34.520905,4.063685
34.464474,4.0634055
0,0
0,0
0,0
0,0
0,0
34.464474,4.0634055
34.385185,4.00257
34.586796,4.0459233
0,0
0,0
0,0
0,0
0,0
34.49963,4.0506386
0,0
0,0
34.586823,4.045934
0,0
0,0
34.468456,4.0657416
0,0
0,0
0,0
34.445377,4.0593343
34.409206,4.0425813
0,0
34.38158,3.99829
0,0
0,0
0,0
0,0
34.384842,3.9893394
0,0
34.384987,3.9894682
0,0
34.41396,4.0459394
0,0
34.428345,4.050885
34.49963,4.0506386
0,0
0,0
34.389942,3.998062
34.49824,4.066056
34.41042,4.043858
0,0
0,0
0,0
34.38158,3.99829
0,0
34.479153,4.0777397
0,0
0,0
0,0
0,0
34.414597,4.057269
0,0
0,0
0,0
0,0
0,0
0,0
34.587723,4.0473556
0,0
34.586853,4.0458536
34.590614,4.0493243
0,0
34.3782,3.9930587
34.586784,4.0461164
0,0
34.37373,3.99379
0,0
34.38953,3.9681178
0,0
34.377113,3.9921381
34.38158,3.99829
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.412006,4.041959
34.361736,3.9922019
34.384987,3.9894682
0,0
0,0
34.464474,4.0634055
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.41187,4.0430319
34.49963,4.0506386
34.590294,4.0532457
34.586906,4.0459233
34.377007,3.993447
0,0
0,0
34.404926,4.0426885
34.38158,3.99829
34.424866,4.0529239
34.469738,4.052897
34.56835,4.074163
0,0
34.49824,4.066056
0,0
0,0
34.587723,4.0473556
34.385777,3.9891731
0,0
34.3782,3.9930587
0,0
32.679382,3.0035173
34.444767,4.0601605
0,0
0,0
34.469357,4.0535086
0,0
34.46636,4.062712
0,0
0,0
0,0
34.52333,4.0917062
34.46636,4.062712
0,0
34.38158,3.99829
34.586708,4.0459608
0,0
34.46563,4.0271049
30.451757,0.85063246
0,0
0,0
0,0
0,0
34.586796,4.0459233
0,0
34.414597,4.057269
34.58688,4.0461271
0,0
0,0
34.41873,4.0485114
0,0
34.3775,3.9931204
34.596092,4.0643662
34.502327,4.1568756
0,0
0,0
0,0
0,0
34.46432,4.0668392
0,0
0,0
0,0
0,0
0,0
0,0
0,0
30.451757,0.85063246
34.769783,4.0417337
34.470898,4.0454673
0,0
0,0
0,0
34.381992,4.0083047
34.462715,4.0675043
34.58686,4.0461057
0,0
0,0
0,0
0,0
0,0
34.46479,4.0627014
34.504963,4.0481763
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.41433,4.035055
34.65083,4.0372329
0,0
0,0
34.502087,4.0495014
34.49963,4.0506386
0,0
0,0
34.46636,4.062712
34.464474,4.0634055
34.41389,4.0461379
34.384853,3.9893555
0,0
34.384125,4.0093493
34.49963,4.0506386
34.44535,4.0592753
34.38158,3.99829
34.46487,4.0632836
0,0
34.466038,4.0412884
0,0
0,0
34.47122,4.0450918
34.37797,3.99401
34.42522,4.0526235
0,0
0,0
0,0
34.41187,4.0430319
34.466675,4.0627354
34.650402,4.0376835
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.424866,4.0529239
0,0
0,0
34.384987,3.9894682
34.502087,4.0495014
0,0
0,0
0,0
0,0
34.587723,4.0473556
0,0
0,0
0,0
0,0
34.465626,4.0265256
34.4925,4.1055112
0,0
34.53568,4.0787106
0,0
34.53446,4.0765339
0,0
0,0
34.412228,4.0406715
34.361282,4.0164297
0,0
0,0
34.440636,4.0679818
34.5003,4.0550267
0,0
0,0
34.49963,4.0506386
0,0
0,0
0,0
34.385777,3.9891731
34.446857,4.058296
0,0
0,0
0,0
0,0
34.46563,4.0271049
34.46621,4.0449577
0,0
32.642403,3.0083
34.153194,3.8348148
0,0
34.41433,4.035055
34.39979,4.0359669
34.385777,3.9891731
34.414597,4.057269
0,0
34.41438,4.0451133
34.58686,4.0461057
34.46479,4.0627014
34.38158,3.99829
34.38158,3.99829
0,0
0,0
32.589928,2.98148328
0,0
34.5869,4.0461057
0,0
0,0
34.46678,4.0693175
0,0
34.46611,4.059889
34.41187,4.0430319
34.500305,4.0550482
0,0
34.504963,4.0481763
0,0
0,0
34.49963,4.0506386
34.381924,3.9986199
0,0
0,0
0,0
34.407463,4.0425115
0,0
34.153194,3.8348148
34.38433,3.9880627
0,0
0,0
34.501953,4.0493082
34.46563,4.0271049
34.46479,4.0627014
0,0
0,0
34.41482,4.0459447
0,0
0,0
0,0
0,0
34.38158,3.99829
0,0
0,0
34.46479,4.0627014
34.5868,4.0458214
34.381992,4.0083047
34.65083,4.0372329
34.45853,4.0237682
0,0
34.586784,4.0461057
34.769783,4.0417337
0,0
0,0
0,0
0,0
34.384987,3.9894682
32.876892,5.9558762
32.877563,5.9593845
0,0
34.38158,3.99829
0,0
0,0
0,0
0,0
34.44535,4.0592753
34.412228,4.0406715
0,0
0,0
34.586903,4.0457677
34.37797,3.99401
0,0
0,0
34.381912,3.9985769
34.501095,4.1560012
34.412006,4.041959
34.587723,4.0473556
34.586918,4.046213
0,0
34.41042,4.043858
0,0
0,0
34.46479,4.0627014
34.586636,4.0456819
34.601482,4.0651172
32.62594,3.00059134
34.650402,4.0376835
0,0
34.432972,4.048981
0,0
32.590153,2.9818738
34.377007,3.993447
0,0
34.470886,4.0455585
34.385185,4.00257
0,0
0,0
34.412468,4.0472161
0,0
0,0
0,0
34.65083,4.0372329
0,0
0,0
34.384842,3.9893394
0,0
0,0
34.46563,4.0271049
0,0
0,0
0,0
34.47122,4.0450918
34.414597,4.057269
0,0
34.624546,4.0555971
0,0
0,0
34.414158,4.0565019
34.375744,3.9934472
0,0
0,0
0,0
34.597977,4.0594953
34.58805,4.0564322
0,0
34.504963,4.0481763
34.46479,4.0627014
0,0
34.46479,4.0627014
34.450127,4.0583956
0,0
34.385777,3.9891731
0,0
34.46563,4.0271049
0,0
34.414597,4.057269
0,0
34.419064,4.0483232
34.6073,4.0846544
34.46479,4.0627014
0,0
0,0
34.38158,3.99829
34.41198,4.0419429
0,0
34.411583,4.0429997
34.412228,4.0406715
0,0
0,0
0,0
0,0
0,0
34.46636,4.062712
0,0
34.440636,4.0679818
34.46563,4.0271049
0,0
34.56835,4.074163
34.587723,4.0473556
0,0
0,0
34.38158,3.99829
34.153194,3.8348148
34.58447,4.0379379
34.414185,4.0445661
0,0
34.586746,4.0458482
0,0
0,0
0,0
0,0
34.46526,4.0714365
0,0
0,0
0,0
34.38222,4.0051628
0,0
0,0
32.876892,5.9558762
0,0
34.3775,3.9931204
0,0
0,0
0,0
0,0
0,0
34.58727,4.0526449
0,0
0,0
0,0
0,0
34.410404,4.039722
0,0
0,0
34.385185,4.00257
34.472088,4.0455478
0,0
0,0
34.586918,4.0461593
34.586914,4.0462022
0,0
34.58694,4.0462183
0,0
34.419064,4.0483232
0,0
0,0
0,0
0,0
34.650642,4.0375494
0,0
0,0
0,0
34.385777,3.9891731
0,0
0,0
34.4419,4.0729385
34.47129,4.0454083
34.44699,4.0584341
0,0
0,0
0,0
0,0
0,0
0,0
34.586834,4.0458643
0,0
0,0
34.44535,4.0592753
0,0
34.389908,4.0060659
0,0
34.5002,4.0549409
0,0
0,0
34.586926,4.046111
34.467613,4.0441048
0,0
0,0
0,0
34.385777,3.9891731
0,0
0,0
0,0
0,0
34.440636,4.0679818
0,0
0,0
0,0
0,0
0,0
34.41187,4.0430319
0,0
0,0
0,0
34.433895,4.0495872
34.468456,4.0657416
0,0
0,0
0,0
0,0
32.642426,3.00831073
0,0
0,0
34.450127,4.0583956
0,0
34.44569,4.060589
0,0
0,0
0,0
34.40952,4.046685
0,0
34.412228,4.0406715
0,0
34.41187,4.0430319
0,0
0,0
0,0
34.38158,3.99829
0,0
34.37797,3.99401
0,0
0,0
34.52417,4.0716497
0,0
0,0
0,0
34.769783,4.0417337
0,0
0,0
0,0
0,0
34.450127,4.0583956
0,0
0,0
0,0
34.586926,4.0461754
34.586926,4.0461754
34.470467,4.0221643
34.419064,4.0483232
34.53568,4.0787106
34.465683,4.0266597
0,0
34.500305,4.0550482
34.5002,4.0549409
0,0
0,0
34.384842,3.9893394
34.412228,4.0406715
34.4419,4.0729385
34.420578,4.0459394
34.586926,4.046111
34.586784,4.0461164
34.470886,4.0455585
32.642426,3.00831073
0,0
0,0
34.50486,4.047361
34.384163,4.003392
34.482166,4.059919
0,0
0,0
34.38225,3.9889424
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.49963,4.0506386
0,0
34.46563,4.0271049
0,0
34.586956,4.0461808
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.384125,4.0093493
34.427795,4.069666
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.520813,4.0641469
0,0
34.38222,4.0051628
0,0
34.465683,4.0266597
0,0
0,0
0,0
0,0
0,0
34.466038,4.0412884
34.41482,4.0459447
0,0
34.37797,3.99401
0,0
34.41187,4.0430319
34.385777,3.9891731
0,0
34.600903,4.0853196
0,0
0,0
0,0
0,0
34.384842,3.9893394
34.47092,4.0455263
0,0
0,0
34.476177,4.057709
0,0
34.38515,3.9894467
34.385777,3.9891731
0,0
34.390617,3.993234
34.650433,4.0374475
0,0
34.427006,4.0503275
0,0
0,0
0,0
34.384853,3.9893555
34.586067,4.0447217
0,0
0,0
34.58693,4.046213
0,0
0,0
34.476177,4.057709
34.499916,4.0569832
0,0
0,0
0,0
0,0
0,0
34.44535,4.0592753
0,0
0,0
0,0
0,0
0,0
0,0
34.650433,4.0374475
0,0
0,0
0,0
34.38225,3.9889424
34.37373,3.99379
34.58652,4.0459287
0,0
0,0
34.586903,4.0457677
34.47122,4.0450918
34.48758,4.0479135
0,0
34.481678,4.0546405
32.642437,3.00827855
0,0
0,0
34.415615,4.047377
0,0
34.428345,4.050885
34.53568,4.0787106
0,0
34.500305,4.0550482
34.38158,3.99829
0,0
0,0
34.389942,3.998062
0,0
0,0
0,0
34.586784,4.0461164
34.47095,4.0451937
0,0
34.49963,4.0506386
0,0
0,0
0,0
0,0
34.60583,4.04881
0,0
0,0
32.642437,3.00827855
34.482166,4.059919
0,0
34.38515,3.9894467
34.389942,3.998062
34.384922,3.9893662
0,0
32.679382,3.0035173
0,0
0,0
0,0
0,0
0,0
30.451757,0.85063246
34.65079,4.0372222
0,0
0,0
34.411583,4.0429997
0,0
0,0
34.41045,4.0439277
34.42546,4.052249
34.3775,3.9931204
34.361736,3.9922019
0,0
0,0
0,0
34.65083,4.0372329
34.38158,3.99829
0,0
0,0
34.470886,4.0455585
0,0
34.586906,4.0461861
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.42728,4.0509176
34.738014,3.9377635
0,0
0,0
0,0
0,0
0,0
0,0
34.389908,4.0060659
0,0
34.60341,4.0838014
0,0
32.642437,3.00827855
34.53446,4.0765339
34.482166,4.059919
34.385777,3.9891731
0,0
0,0
0,0
34.384987,3.9894682
0,0
0,0
34.586784,4.0461164
0,0
34.41187,4.0430319
0,0
0,0
0,0
34.47092,4.0455263
0,0
0,0
0,0
34.37373,3.99379
0,0
34.47346,4.0576507
0,0
0,0
34.40952,4.046685
34.38158,3.99829
0,0
0,0
34.440662,4.0717476
34.414185,4.0445661
34.468456,4.0657416
0,0
0,0
34.389942,3.998062
0,0
34.464474,4.0634055
0,0
34.438614,4.0374046
34.46479,4.0627014
34.470978,4.0452259
0,0
0,0
0,0
0,0
0,0
0,0
34.412468,4.0472161
34.438614,4.0374046
0,0
0,0
0,0
34.389942,3.998062
0,0
0,0
0,0
34.38158,3.99829
34.44535,4.0592753
34.377007,3.993447
32.876892,5.9558762
34.409206,4.0425813
0,0
0,0
0,0
0,0
0,0
32.642353,3.00830537
0,0
0,0
0,0
0,0
34.390617,3.993234
34.597977,4.0594953
34.41045,4.0439277
0,0
0,0
0,0
0,0
0,0
34.38515,3.9894467
0,0
0,0
0,0
0,0
34.385777,3.9891731
0,0
0,0
0,0
34.470848,4.0454834
0,0
34.56835,4.074163
34.401966,4.040693
0,0
34.650433,4.0374475
32.93642,3.02837902
0,0
34.47093,4.0457731
0,0
34.44535,4.0592753
34.585423,4.0445074
0,0
0,0
34.58686,4.0461593
0,0
34.611664,4.0649455
34.440662,4.0717476
34.30526,3.868425
0,0
34.42546,4.052249
34.381027,4.0087964
0,0
34.385777,3.9891731
0,0
0,0
0,0
0,0
0,0
34.49987,4.0553164
0,0
34.624546,4.0555971
34.473328,4.0446627
34.451233,4.0576821
34.37797,3.99401
0,0
34.42593,4.0711557
0,0
0,0
34.384125,4.0093493
0,0
32.642414,3.00832146
0,0
34.666897,4.0396308
34.377113,3.9921381
0,0
0,0
34.46479,4.0627014
0,0
0,0
0,0
0,0
0,0
34.501953,4.0493082
34.586636,4.0443569
34.469852,4.0530794
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.37797,3.99401
0,0
0,0
34.451523,4.0596347
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.414597,4.057269
0,0
0,0
0,0
34.465656,4.0271049
34.466652,4.0623012
34.465626,4.0265256
32.876892,5.9558762
0,0
34.769783,4.0417337
0,0
0,0
0,0
34.41187,4.0430319
34.45818,4.0250557
34.381992,4.0083047
0,0
0,0
0,0
34.38158,3.99829
0,0
0,0
0,0
32.642437,3.00827855
34.482166,4.059919
0,0
34.38158,3.99829
0,0
34.46403,4.0631627
34.462715,4.0675043
0,0
34.414597,4.057269
0,0
34.44156,4.072563
34.617947,4.0847724
0,0
0,0
34.37797,3.99401
0,0
34.470448,4.0712755
0,0
34.42703,4.0372437
0,0
34.375816,3.9931787
34.52417,4.0716497
34.586952,4.0461593
32.642426,3.00831073
34.6073,4.0846544
0,0
34.5003,4.0550267
0,0
0,0
0,0
34.41198,4.0419429
34.586903,4.0457677
0,0
34.385777,3.9891731
0,0
0,0
0,0
0,0
34.465683,4.0266597
0,0
32.642403,3.0083
34.46123,4.0715759
0,0
34.385185,4.00257
0,0
0,0
0,0
0,0
34.470467,4.0221643
0,0
0,0
32.642426,3.00831073
0,0
0,0
0,0
0,0
0,0
0,0
34.41042,4.043858
34.153194,3.8348148
34.44535,4.0592753
0,0
34.58686,4.0461593
0,0
0,0
32.624496,3.0593797
0,0
34.650867,4.0371954
0,0
0,0
0,0
34.52417,4.0716497
34.37797,3.99401
34.384777,3.9687937
0,0
34.58689,4.0461969
34.615124,4.0789949
0,0
0,0
0,0
34.666897,4.0396308
0,0
0,0
34.44466,4.0584009
34.468456,4.0657416
0,0
0,0
34.411583,4.0429997
34.586067,4.0447217
0,0
0,0
34.381992,4.0083047
0,0
32.62657,3.0104136
34.650867,4.0371954
0,0
0,0
34.389908,4.0060659
34.49963,4.0506386
34.468456,4.0657416
0,0
0,0
32.876892,5.9558762
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.44466,4.0584009
34.411427,4.0470498
34.385777,3.9891731
0,0
34.44535,4.0592753
0,0
34.56835,4.074163
0,0
0,0
0,0
0,0
34.37583,3.9925362
0,0
0,0
0,0
34.381912,3.9985769
34.389942,3.998062
0,0
0,0
0,0
0,0
0,0
0,0
32.876892,5.9558762
34.469357,4.0535086
0,0
34.482166,4.059919
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.465683,4.0266597
32.877563,5.9593845
0,0
34.504963,4.0481763
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.385185,4.00257
0,0
34.42546,4.052249
34.389942,3.998062
0,0
0,0
0,0
34.53568,4.0787106
32.57309,2.9757809
34.446888,4.0583587
0,0
0,0
0,0
34.447353,4.0578967
34.46636,4.062712
0,0
0,0
0,0
34.501392,4.047479
0,0
34.586926,4.046111
34.595486,4.0583795
0,0
0,0
0,0
34.401966,4.040693
34.470863,4.0434288
0,0
0,0
34.38158,3.99829
0,0
0,0
34.502323,4.0493512
34.482166,4.059919
34.462715,4.0675043
0,0
34.586708,4.0459608
0,0
0,0
0,0
0,0
34.414597,4.057269
34.377007,3.993447
34.48456,4.060209
34.501034,4.0537017
0,0
0,0
0,0
0,0
34.38158,3.99829
0,0
0,0
0,0
0,0
0,0
34.385185,4.00257
0,0
0,0
0,0
34.40457,4.0572368
34.586906,4.0461593
0,0
34.419064,4.0483232
0,0
0,0
0,0
0,0
34.375744,3.9934472
0,0
34.46563,4.0271049
34.49773,4.0538144
0,0
34.502087,4.0495014
0,0
0,0
0,0
0,0
0,0
0,0
34.377007,3.993447
34.586903,4.0457677
32.62594,3.00059134
0,0
34.409206,4.0513467
0,0
0,0
0,0
0,0
34.466038,4.0412884
34.410187,4.0444534
34.41342,4.0562069
34.502087,4.0493351
34.47095,4.0451937
34.476177,4.057709
0,0
0,0
0,0
0,0
0,0
34.37797,3.99401
0,0
0,0
0,0
0,0
34.42359,4.0506234
0,0
34.384922,3.9893662
34.586903,4.0457677
34.58602,4.0443676
0,0
0,0
34.5003,4.0550267
0,0
0,0
0,0
34.385777,3.9891731
34.377113,3.9921381
0,0
34.425934,4.0515881
0,0
0,0
0,0
34.50486,4.047361
0,0
34.500305,4.0550482
34.473328,4.0446627
0,0
0,0
0,0
0,0
0,0
0,0
34.586853,4.0458536
34.46611,4.059889
0,0
0,0
0,0
0,0
0,0
34.42546,4.052249
34.41187,4.0430319
0,0
34.419064,4.0483232
0,0
0,0
34.46636,4.062712
34.37797,3.99401
0,0
0,0
34.427795,4.069666
0,0
34.47346,4.0576507
34.47098,4.0452045
0,0
0,0
34.41396,4.0459394
34.473328,4.0446627
0,0
0,0
0,0
34.465626,4.0265256
34.412228,4.0406715
0,0
34.46611,4.059889
0,0
34.504963,4.0481763
34.523205,4.0724062
34.41042,4.043858
0,0
34.385777,3.9891731
0,0
0,0
0,0
34.42593,4.0711557
0,0
34.385185,4.00257
0,0
0,0
0,0
34.501034,4.0537017
0,0
34.412537,4.0318363
0,0
34.46611,4.059889
0,0
0,0
0,0
34.384777,3.9687937
34.441517,4.0725523
0,0
34.44532,4.0595489
0,0
0,0
0,0
34.46636,4.062712
0,0
34.52417,4.0716497
34.413937,4.0458804
0,0
0,0
34.44697,4.0583233
34.584305,4.036895
0,0
32.87659,5.9561658
0,0
32.57309,2.9757809
32.642437,3.00827855
0,0
0,0
34.384842,3.9893394
34.470898,4.0454673
0,0
0,0
0,0
0,0
34.56835,4.074163
0,0
34.41042,4.043858
0,0
34.649323,4.037131
0,0
34.446934,4.0583312
0,0
34.385777,3.9891731
34.424866,4.0529239
34.4925,4.1055112
32.642548,3.0083
34.438457,4.0570062
0,0
0,0
0,0
0,0
0,0
32.642437,3.00827855
0,0
0,0
0,0
0,0
0,0
0,0
32.590378,2.98150474
0,0
32.642548,3.0083
0,0
0,0
0,0
0,0
0,0
34.52417,4.0716497
0,0
0,0
0,0
0,0
0,0
0,0
34.44156,4.072563
32.62594,3.00059134
0,0
34.465656,4.0271049
32.642426,3.00831073
0,0
0,0
0,0
34.414597,4.057269
0,0
0,0
0,0
0,0
34.377007,3.993447
34.769783,4.0417337
34.37373,3.99379
0,0
0,0
0,0
0,0
34.384163,4.003392
0,0
34.46403,4.0631627
34.414215,4.0471142
0,0
34.385777,3.9891731
34.45902,4.0745103
0,0
0,0
34.45042,4.0588623
0,0
32.642426,3.00831073
32.642437,3.00827855
0,0
0,0
0,0
0,0
34.414215,4.0471142
34.410404,4.039722
0,0
34.46611,4.059889
0,0
0,0
34.411583,4.0429997
0,0
0,0
34.46563,4.0271049
34.381924,3.9986199
0,0
0,0
34.45026,4.0587228
34.58602,4.0443676
0,0
34.470848,4.0454834
0,0
0,0
34.487324,4.0482193
0,0
34.504963,4.0481763
0,0
34.46479,4.0627014
0,0
34.520905,4.063685
0,0
0,0
34.56835,4.074163
0,0
32.642548,3.0083
34.42359,4.0506234
0,0
0,0
0,0
32.572517,2.9759472
32.493904,3.5006946
0,0
34.40457,4.0572368
0,0
34.44466,4.0584009
0,0
34.58652,4.0459287
0,0
0,0
0,0
34.385185,4.00257
0,0
0,0
34.501034,4.0537017
0,0
0,0
0,0
0,0
34.52417,4.0716497
34.412006,4.041959
0,0
0,0
34.41045,4.0439277
0,0
0,0
0,0
0,0
0,0
34.58681,4.045816
34.40457,4.0572368
34.41482,4.0459447
0,0
0,0
34.46078,4.0674292
0,0
34.46636,4.062712
0,0
0,0
0,0
32.642426,3.00831073
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
32.642548,3.0083
0,0
0,0
0,0
0,0
0,0
34.49963,4.0506386
0,0
0,0
34.385777,3.9891731
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.47093,4.0457731
0,0
34.624546,4.0555971
34.52417,4.0716497
0,0
0,0
0,0
0,0
0,0
0,0
32.49376,3.5003995
34.501476,4.1566395
34.5002,4.0549409
0,0
34.501953,4.0493082
34.40457,4.0572368
0,0
0,0
0,0
34.45117,4.0576016
0,0
0,0
0,0
34.500305,4.0550482
0,0
0,0
34.450127,4.0583956
34.46479,4.0627014
34.412228,4.0406715
0,0
0,0
34.501392,4.047479
34.42546,4.052249
0,0
34.502262,4.0493136
34.44535,4.0592753
0,0
0,0
34.502087,4.0493351
0,0
0,0
34.41187,4.0430319
34.586914,4.04617
0,0
34.384987,3.9894682
0,0
0,0
34.504963,4.0481763
0,0
34.410404,4.039722
34.496094,4.0666836
0,0
0,0
0,0
34.46479,4.0627014
34.412228,4.0406715
34.384926,3.989275
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.389942,3.998062
0,0
0,0
32.493904,3.5006946
0,0
0,0
34.53286,4.0756677
34.377113,3.9921381
0,0
0,0
0,0
0,0
34.44156,4.072563
34.58681,4.0458482
0,0
32.58079,2.97557706
34.47346,4.0576507
34.47122,4.0450918
0,0
34.46636,4.062712
0,0
0,0
0,0
0,0
34.523308,4.0919618
34.46065,4.0674292
0,0
34.42359,4.0506234
34.470848,4.0454834
0,0
34.49963,4.0506386
0,0
0,0
0,0
34.419003,4.0705217
0,0
0,0
0,0
34.586853,4.0461379
0,0
0,0
0,0
34.500305,4.0550482
32.87689,5.9558814
34.53446,4.0765339
0,0
34.385777,3.9891731
0,0
0,0
0,0
34.586765,4.0457945
0,0
0,0
0,0
0,0
34.465626,4.0265256
30.451757,0.85063246
0,0
0,0
0,0
0,0
34.38953,3.9681178
0,0
34.427006,4.0503275
34.586067,4.0447217
0,0
0,0
0,0
32.642414,3.00832146
0,0
34.479153,4.0777397
34.390617,3.993234
0,0
34.385777,3.9891731
34.769783,4.0417337
34.45818,4.0250557
0,0
0,0
32.17807,3.8974416
0,0
0,0
34.60705,4.084193
34.425934,4.0515881
0,0
34.46563,4.0271049
0,0
0,0
34.470898,4.0454673
0,0
34.586067,4.0447217
34.385777,3.9891731
0,0
0,0
0,0
0,0
34.600903,4.0853196
34.481678,4.0546405
32.572517,2.9759472
0,0
34.41042,4.043858
0,0
0,0
34.476177,4.057709
34.769783,4.0417337
0,0
34.414143,4.0564858
0,0
0,0
